epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
62,888.424,0.48225,0.5006,0.43967,0.93019,0.95008,0.89561,0.92187,0.77955,0.95008,0.89561,0.92187,0.77994,0.66169,0.82552,0.61412,1.00458,0.00141532,0.00141532,0.00141532
63,902.18,0.49248,0.53065,0.44867,0.93908,0.86506,0.85257,0.87983,0.75417,0.8678,0.8375,0.86851,0.74701,0.64419,0.95967,0.63432,0.98996,0.0014112,0.0014112,0.0014112
64,915.782,0.4766,0.48775,0.44213,0.92197,0.8987,0.80619,0.89171,0.75007,0.8987,0.80619,0.90218,0.75353,0.7085,0.8155,0.67997,1.02581,0.00140707,0.00140707,0.00140707
65,929.451,0.47378,0.45566,0.44462,0.92554,0.85509,0.77917,0.84747,0.72787,0.85509,0.77917,0.84747,0.71677,0.59618,0.8437,0.76434,0.96824,0.00140295,0.00140295,0.00140295
66,942.965,0.45221,0.45981,0.41667,0.92224,0.82203,0.79583,0.85698,0.7182,0.82203,0.79583,0.85698,0.71369,0.65356,0.91435,0.7058,1.02542,0.00139882,0.00139882,0.00139882
67,956.494,0.47301,0.53014,0.45233,0.9128,0.81017,0.78869,0.84036,0.68369,0.81017,0.78869,0.84036,0.68412,0.68589,0.85516,0.80906,1.01171,0.0013947,0.0013947,0.0013947
68,970.266,0.46672,0.5115,0.42575,0.92676,0.8503,0.78387,0.85053,0.70534,0.8503,0.78387,0.85053,0.70412,0.62053,0.88282,0.73996,0.97007,0.00139057,0.00139057,0.00139057
69,984.08,0.4822,0.50299,0.44437,0.93304,0.88771,0.87083,0.9028,0.77134,0.88771,0.87083,0.9028,0.7556,0.6291,0.80778,0.68096,0.94985,0.00138644,0.00138644,0.00138644
70,997.845,0.49625,0.5525,0.45319,0.93228,0.83768,0.74561,0.86177,0.7383,0.83768,0.74561,0.87358,0.74146,0.61521,0.7742,0.81937,0.96095,0.00138232,0.00138232,0.00138232
71,1011.54,0.47742,0.48551,0.44441,0.91918,0.86037,0.88333,0.91858,0.78328,0.86037,0.88333,0.9251,0.77185,0.58184,0.80778,0.59456,0.95522,0.00137819,0.00137819,0.00137819
72,1025.3,0.47924,0.53333,0.4322,0.92734,0.90829,0.84583,0.91856,0.77388,0.90829,0.84583,0.91856,0.75979,0.60128,0.83533,0.61402,0.97652,0.00137407,0.00137407,0.00137407
73,1038.74,0.49076,0.50719,0.4149,0.93532,0.88624,0.88954,0.92812,0.78612,0.88624,0.88954,0.9273,0.79165,0.61701,0.79943,0.58439,0.96027,0.00136994,0.00136994,0.00136994
74,1052.76,0.45919,0.4855,0.39654,0.91529,0.91138,0.92083,0.92518,0.77659,0.91138,0.92083,0.92518,0.76639,0.59536,0.86337,0.54379,0.95209,0.00136581,0.00136581,0.00136581
75,1066.25,0.44923,0.48813,0.40146,0.9005,0.85894,0.87745,0.92623,0.79959,0.85894,0.87745,0.92623,0.78161,0.57053,0.76729,0.56186,0.95472,0.00136169,0.00136169,0.00136169
76,1080.64,0.45148,0.47554,0.3988,0.91708,0.90095,0.85625,0.92868,0.78153,0.90095,0.85625,0.92868,0.77437,0.60931,0.75626,0.63868,0.97297,0.00135756,0.00135756,0.00135756
77,1094.58,0.46071,0.51542,0.40943,0.91858,0.87069,0.83333,0.90408,0.75394,0.87069,0.83333,0.90408,0.74161,0.61304,0.8217,0.68808,0.96682,0.00135344,0.00135344,0.00135344
78,1108.33,0.46,0.46747,0.42025,0.90319,0.88204,0.85547,0.90557,0.74849,0.88204,0.85547,0.90548,0.76243,0.71534,0.78413,0.64556,1.06246,0.00134931,0.00134931,0.00134931
79,1121.87,0.44059,0.45941,0.40187,0.91569,0.83433,0.82523,0.88849,0.73658,0.83433,0.82523,0.8893,0.7391,0.6403,0.87602,0.73068,1.03789,0.00134519,0.00134519,0.00134519
80,1135.34,0.44681,0.48342,0.39204,0.91731,0.89571,0.83066,0.89644,0.77034,0.89571,0.83066,0.89644,0.74475,0.6343,0.84795,0.65446,1.02587,0.00134106,0.00134106,0.00134106
81,1148.78,0.4539,0.49482,0.40597,0.9137,0.90338,0.83348,0.88904,0.73463,0.90338,0.83348,0.88904,0.72796,0.66258,0.84511,0.71404,1.0189,0.00133693,0.00133693,0.00133693
82,1162.25,0.44885,0.46536,0.40741,0.91765,0.95174,0.89832,0.94937,0.8024,0.93792,0.88582,0.93883,0.77607,0.59377,0.81561,0.55531,0.95284,0.00133281,0.00133281,0.00133281
83,1175.93,0.43641,0.44013,0.39602,0.90124,0.92514,0.82595,0.91413,0.77638,0.85658,0.91875,0.92559,0.7586,0.67061,0.84295,0.53736,1.04418,0.00132868,0.00132868,0.00132868
84,1189.72,0.41402,0.44338,0.37411,0.90167,0.929,0.84788,0.89679,0.72817,0.929,0.84788,0.89679,0.72328,0.73101,0.84153,0.69513,1.08894,0.00132456,0.00132456,0.00132456
85,1203.55,0.44765,0.49259,0.4078,0.91291,0.91537,0.85641,0.9161,0.75371,0.91537,0.85641,0.9161,0.7457,0.69018,0.85321,0.66938,1.0527,0.00132043,0.00132043,0.00132043
86,1217.22,0.43978,0.46118,0.39306,0.91174,0.89051,0.91864,0.94267,0.78662,0.89051,0.91864,0.95274,0.78308,0.63826,0.77181,0.51486,1.01384,0.0013163,0.0013163,0.0013163
87,1230.87,0.42336,0.45046,0.38053,0.91033,0.9219,0.78733,0.89176,0.74148,0.9219,0.78733,0.89525,0.72869,0.60405,0.89725,0.69872,0.97121,0.00131218,0.00131218,0.00131218
88,1244.52,0.46082,0.47625,0.41271,0.91497,0.87478,0.87178,0.87832,0.74849,0.87478,0.87178,0.87832,0.7498,0.65459,0.85268,0.60057,1.00418,0.00130805,0.00130805,0.00130805
89,1258.34,0.44021,0.43064,0.39009,0.90049,0.89531,0.79151,0.88408,0.71729,0.89531,0.79151,0.88408,0.73097,0.7005,0.74801,0.64622,1.05883,0.00130393,0.00130393,0.00130393
90,1271.94,0.43169,0.43138,0.37817,0.89793,0.93619,0.80833,0.94097,0.80401,0.93619,0.80833,0.94136,0.81106,0.55069,0.78958,0.57232,0.92542,0.0012998,0.0012998,0.0012998
91,1286.15,0.41791,0.42267,0.37783,0.9029,0.81355,0.83333,0.90707,0.75951,0.82722,0.8456,0.91066,0.74134,0.55544,0.78962,0.61944,0.97077,0.00129568,0.00129568,0.00129568
92,1299.77,0.41758,0.45014,0.38564,0.89848,0.89036,0.78542,0.84964,0.70843,0.89036,0.78542,0.84964,0.71407,0.62269,0.79552,0.73053,1.01037,0.00129155,0.00129155,0.00129155
93,1313.37,0.42667,0.47,0.39052,0.91132,0.91742,0.81833,0.88396,0.76105,0.91742,0.81833,0.89463,0.75042,0.60539,0.71654,0.66735,0.96753,0.00128742,0.00128742,0.00128742
94,1326.98,0.42601,0.47013,0.38482,0.91451,0.89724,0.81042,0.88735,0.76765,0.89724,0.81042,0.89552,0.76141,0.59184,0.7796,0.7023,0.95323,0.0012833,0.0012833,0.0012833
95,1340.76,0.42098,0.45889,0.38968,0.90703,0.88005,0.89375,0.93271,0.78598,0.88005,0.89375,0.93271,0.77905,0.63947,0.8244,0.56602,0.98,0.00127917,0.00127917,0.00127917
96,1354.4,0.42501,0.42621,0.3717,0.89771,0.8582,0.84105,0.90962,0.7842,0.8582,0.84105,0.90962,0.76358,0.56911,0.87069,0.61548,0.96425,0.00127505,0.00127505,0.00127505
97,1368,0.42808,0.46601,0.38614,0.90508,0.89654,0.87184,0.92471,0.77165,0.89654,0.87184,0.93392,0.7851,0.62143,0.70596,0.58488,0.99305,0.00127092,0.00127092,0.00127092
98,1381.6,0.4341,0.47549,0.38699,0.91451,0.88194,0.75417,0.86218,0.73951,0.83077,0.80417,0.87768,0.73139,0.59789,0.8363,0.72469,0.97646,0.00126679,0.00126679,0.00126679
99,1395.21,0.40529,0.43967,0.37053,0.89398,0.89599,0.82736,0.89802,0.75063,0.89599,0.82736,0.89802,0.76396,0.63121,0.7734,0.6469,1.01559,0.00126267,0.00126267,0.00126267
100,1408.82,0.41163,0.4326,0.36071,0.89275,0.91914,0.79618,0.8882,0.75759,0.91914,0.79618,0.89261,0.75124,0.61165,0.82884,0.62887,0.98897,0.00125854,0.00125854,0.00125854
101,1422.65,0.40794,0.42279,0.35659,0.90874,0.91594,0.81546,0.9041,0.77298,0.91594,0.81546,0.9041,0.74611,0.56227,0.81891,0.61183,0.96319,0.00125442,0.00125442,0.00125442
102,1436.34,0.41362,0.40815,0.34974,0.89891,0.9281,0.90405,0.94514,0.78291,0.9281,0.90405,0.94514,0.77078,0.63865,0.772,0.55676,0.9989,0.00125029,0.00125029,0.00125029
103,1449.99,0.40548,0.42496,0.34656,0.88694,0.9351,0.80579,0.92906,0.79497,0.9351,0.80579,0.92906,0.81374,0.60919,0.79609,0.5596,1.01024,0.00124617,0.00124617,0.00124617
104,1463.63,0.41185,0.43875,0.35167,0.89566,0.87753,0.82144,0.83875,0.73591,0.90998,0.84632,0.86717,0.71941,0.58622,0.78956,0.70945,0.98838,0.00124204,0.00124204,0.00124204
105,1477.24,0.39863,0.42951,0.3621,0.89054,0.93302,0.84583,0.92262,0.80594,0.93302,0.84583,0.92262,0.79209,0.58752,0.7973,0.56873,1.00119,0.00123791,0.00123791,0.00123791
106,1490.89,0.39242,0.45535,0.34508,0.89111,0.925,0.84583,0.92481,0.79798,0.925,0.84583,0.93779,0.78275,0.54879,0.75241,0.55746,0.96542,0.00123379,0.00123379,0.00123379
107,1504.55,0.38561,0.42271,0.34634,0.90304,0.90106,0.87083,0.90065,0.77234,0.90134,0.88333,0.91163,0.76535,0.53854,0.84125,0.59805,0.94479,0.00122966,0.00122966,0.00122966
108,1518.34,0.38062,0.42625,0.35511,0.89207,0.90501,0.82292,0.90478,0.75864,0.90501,0.82292,0.90478,0.76169,0.5844,0.80629,0.66483,0.98623,0.00122554,0.00122554,0.00122554
109,1531.96,0.40936,0.43433,0.36104,0.89994,0.85844,0.89094,0.9342,0.78653,0.85844,0.89094,0.9342,0.76358,0.56925,0.77345,0.62158,0.96545,0.00122141,0.00122141,0.00122141
110,1545.59,0.41708,0.41842,0.37022,0.8995,0.88097,0.79705,0.87116,0.76263,0.88097,0.79705,0.87116,0.7398,0.54491,0.78683,0.6715,0.93747,0.00121729,0.00121729,0.00121729
111,1559.22,0.41961,0.41244,0.37312,0.91043,0.86711,0.83333,0.88337,0.76793,0.86711,0.83333,0.88245,0.77128,0.61773,0.78378,0.64045,0.99315,0.00121316,0.00121316,0.00121316
112,1572.9,0.40207,0.4212,0.35114,0.90014,0.93693,0.87288,0.92405,0.79661,0.93693,0.87288,0.92487,0.79322,0.60216,0.83663,0.54714,1.00201,0.00120903,0.00120903,0.00120903
113,1586.52,0.40546,0.41171,0.35595,0.89878,0.92314,0.81527,0.89827,0.7557,0.92314,0.81527,0.90185,0.74733,0.57097,0.80688,0.66437,0.93881,0.00120491,0.00120491,0.00120491
114,1600.31,0.41836,0.44833,0.36964,0.90829,0.92364,0.77083,0.84722,0.74334,0.92364,0.77083,0.85133,0.72031,0.58202,0.7526,0.75547,0.944,0.00120078,0.00120078,0.00120078
115,1613.94,0.40176,0.40259,0.35822,0.88951,0.90367,0.88333,0.94486,0.78225,0.90367,0.88333,0.94486,0.79072,0.65939,0.85782,0.53698,1.0374,0.00119666,0.00119666,0.00119666
116,1627.56,0.37838,0.37595,0.34223,0.89104,0.88658,0.90209,0.9366,0.79179,0.88658,0.90209,0.9366,0.78696,0.60301,0.7639,0.61686,0.99937,0.00119253,0.00119253,0.00119253
117,1641.15,0.39956,0.41157,0.34589,0.89726,0.86066,0.89195,0.92607,0.76237,0.86066,0.89195,0.92607,0.7817,0.62481,0.7463,0.63606,1.02248,0.0011884,0.0011884,0.0011884
118,1654.79,0.39299,0.42421,0.34052,0.88702,0.88158,0.8701,0.9247,0.78098,0.88158,0.8701,0.9247,0.77563,0.59676,0.75966,0.59604,0.98121,0.00118428,0.00118428,0.00118428
119,1668.43,0.41154,0.43174,0.35225,0.89378,0.89497,0.84119,0.86941,0.70621,0.89497,0.84119,0.86941,0.70394,0.68706,0.85847,0.7104,1.05577,0.00118015,0.00118015,0.00118015
120,1682.28,0.40382,0.39445,0.35248,0.90254,0.90251,0.85417,0.9156,0.79169,0.90251,0.85417,0.91697,0.77177,0.57349,0.78243,0.64373,0.9811,0.00117603,0.00117603,0.00117603
121,1695.94,0.40836,0.40552,0.35342,0.89825,0.92655,0.85625,0.89213,0.76844,0.92655,0.85625,0.89619,0.74386,0.57123,0.75475,0.68311,0.97925,0.0011719,0.0011719,0.0011719
122,1709.6,0.39125,0.37497,0.33982,0.88861,0.89473,0.87619,0.94031,0.80882,0.89473,0.87619,0.94031,0.81974,0.5436,0.67649,0.59285,0.96672,0.00116778,0.00116778,0.00116778
123,1723.87,0.39877,0.40429,0.35845,0.89495,0.88205,0.83963,0.87883,0.78503,0.88205,0.83963,0.8733,0.75935,0.53925,0.76394,0.59752,0.93093,0.00116365,0.00116365,0.00116365
124,1737.52,0.37207,0.37713,0.32939,0.89224,0.95425,0.93005,0.95043,0.82299,0.95425,0.93005,0.95043,0.8176,0.58521,0.89116,0.51992,0.96196,0.00115952,0.00115952,0.00115952
125,1751.78,0.37969,0.39109,0.33921,0.89248,0.9042,0.74496,0.89421,0.73973,0.9042,0.74496,0.89421,0.73185,0.65669,0.8091,0.74971,1.07538,0.0011554,0.0011554,0.0011554
