epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
111,690.192,0.41581,0.47557,0.34769,0.87807,0.78053,0.85833,0.88419,0.77565,0.78053,0.85833,0.88419,0.75681,0.55981,0.80272,0.68862,0.97951,0.000759318,0.000759318,0.000759318
112,696.007,0.42327,0.488,0.35448,0.88167,0.88364,0.8125,0.86924,0.7454,0.88364,0.8125,0.86924,0.74442,0.58749,0.80925,0.7389,1.00613,0.000751067,0.000751067,0.000751067
113,701.699,0.41887,0.45297,0.35036,0.88587,0.87528,0.85833,0.87742,0.73905,0.87528,0.85833,0.87742,0.72974,0.57024,0.83663,0.73409,0.98871,0.000742815,0.000742815,0.000742815
114,707.405,0.42464,0.62687,0.35615,0.88574,0.87037,0.85833,0.91273,0.7807,0.87037,0.85833,0.91273,0.77459,0.59044,0.72515,0.62033,0.99487,0.000734564,0.000734564,0.000734564
115,713.101,0.42168,0.46633,0.3622,0.869,0.89005,0.88333,0.94607,0.81326,0.89005,0.88333,0.94607,0.81367,0.59047,0.77591,0.56623,0.95108,0.000726312,0.000726312,0.000726312
116,718.812,0.39283,0.43311,0.34385,0.87525,0.93219,0.9,0.92269,0.78321,0.93219,0.9,0.92269,0.77643,0.6002,0.83473,0.54518,0.98877,0.00071806,0.00071806,0.00071806
117,724.722,0.40099,0.45543,0.34117,0.87202,0.89326,0.85833,0.89259,0.76223,0.89326,0.85833,0.89259,0.762,0.58468,0.83137,0.66747,0.99782,0.000709809,0.000709809,0.000709809
118,730.43,0.40575,0.47889,0.34894,0.87363,0.87878,0.76667,0.83683,0.72336,0.86623,0.81514,0.85594,0.72138,0.67553,0.94278,0.74156,1.04928,0.000701557,0.000701557,0.000701557
119,736.131,0.4035,0.48704,0.35936,0.87145,0.91345,0.85833,0.92875,0.78785,0.91345,0.85833,0.92875,0.7936,0.64124,0.87431,0.49561,1.01635,0.000693305,0.000693305,0.000693305
120,741.85,0.4036,0.44577,0.34423,0.86898,0.87592,0.8497,0.87466,0.75818,0.87592,0.8497,0.87466,0.74338,0.61957,0.80653,0.71057,0.99496,0.000685054,0.000685054,0.000685054
121,747.53,0.44259,0.4888,0.38095,0.8877,0.91676,0.84537,0.90382,0.79114,0.91676,0.84537,0.90382,0.76349,0.5629,0.85469,0.65916,0.96594,0.000676802,0.000676802,0.000676802
122,753.269,0.4149,0.49047,0.34224,0.86172,0.95001,0.85833,0.90062,0.79887,0.95001,0.85833,0.90062,0.79189,0.53849,0.93529,0.58543,0.94949,0.00066855,0.00066855,0.00066855
