epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
83,509.339,0.58194,0.67652,0.52908,0.97998,0.68017,0.8125,0.75599,0.60186,0.68017,0.8125,0.76851,0.59121,0.91893,1.09602,0.98266,1.19078,0.00132868,0.00132868,0.00132868
84,515.026,0.59306,0.63573,0.49465,0.95389,0.68974,0.6875,0.68826,0.53443,0.68974,0.6875,0.68826,0.55004,0.90724,1.05777,1.18446,1.17755,0.00132456,0.00132456,0.00132456
85,520.911,0.60119,0.66759,0.54059,0.98544,0.75858,0.59167,0.68801,0.56002,0.75858,0.59167,0.69343,0.55436,0.86712,1.03114,1.17391,1.18392,0.00132043,0.00132043,0.00132043
86,526.612,0.53041,0.61662,0.48128,0.93428,0.8013,0.76078,0.82053,0.66031,0.8013,0.76078,0.82053,0.6826,0.77501,1.04277,0.96036,1.1259,0.0013163,0.0013163,0.0013163
87,532.882,0.54498,0.61025,0.49402,0.94592,0.78977,0.70782,0.79595,0.64352,0.78977,0.70782,0.80396,0.65631,0.79788,1.06055,1.09563,1.13383,0.00131218,0.00131218,0.00131218
88,538.51,0.55153,0.65986,0.50689,0.94894,0.65305,0.76643,0.77307,0.60676,0.65305,0.76643,0.77307,0.62219,0.7899,0.98624,0.96115,1.12665,0.00130805,0.00130805,0.00130805
89,544.13,0.52922,0.63848,0.47098,0.94042,0.84839,0.70603,0.75525,0.61351,0.84839,0.70603,0.75772,0.61556,0.84701,0.99996,1.02823,1.17076,0.00130393,0.00130393,0.00130393
90,549.817,0.55008,0.63406,0.47154,0.94653,0.69109,0.70214,0.72019,0.56991,0.69109,0.70214,0.72019,0.59989,0.82413,0.93041,0.9953,1.16378,0.0012998,0.0012998,0.0012998
91,555.461,0.52678,0.59243,0.46226,0.93023,0.7241,0.83333,0.82888,0.65653,0.7241,0.83333,0.82888,0.66398,0.79114,0.99777,0.87369,1.13603,0.00129568,0.00129568,0.00129568
92,561.253,0.5544,0.61096,0.47859,0.93991,0.91795,0.66246,0.80874,0.65797,0.91795,0.66246,0.80874,0.66297,0.80401,1.07778,0.88044,1.12202,0.00129155,0.00129155,0.00129155
93,566.905,0.56745,0.64988,0.46594,0.96404,0.86829,0.6625,0.75208,0.61641,0.86829,0.6625,0.75208,0.60914,0.80935,1.03965,1.01826,1.09847,0.00128742,0.00128742,0.00128742
94,572.595,0.54234,0.60536,0.49425,0.93497,0.85798,0.74819,0.80559,0.66544,0.85798,0.74819,0.81008,0.66627,0.75958,0.98187,0.87464,1.0654,0.0012833,0.0012833,0.0012833
95,578.253,0.54138,0.61026,0.47759,0.93621,0.82971,0.7954,0.85728,0.67583,0.86139,0.81485,0.88779,0.67011,0.83787,0.98831,0.83036,1.17327,0.00127917,0.00127917,0.00127917
96,584.192,0.53891,0.60873,0.47146,0.93753,0.79242,0.8491,0.86358,0.67728,0.79242,0.8491,0.87192,0.68235,0.84113,1.003,0.87756,1.1747,0.00127505,0.00127505,0.00127505
97,590.126,0.54795,0.56801,0.49319,0.93304,0.7022,0.80833,0.81736,0.61887,0.7022,0.80833,0.81736,0.64654,0.85541,0.97656,1.02547,1.19633,0.00127092,0.00127092,0.00127092
98,595.968,0.55331,0.56922,0.48678,0.93746,0.70696,0.69174,0.72416,0.57445,0.70696,0.69174,0.72554,0.57547,0.89242,1.06301,1.23014,1.20304,0.00126679,0.00126679,0.00126679
99,601.63,0.53543,0.57588,0.46648,0.92929,0.7851,0.7875,0.84578,0.62688,0.7851,0.7875,0.84578,0.63445,0.87342,0.93188,0.8923,1.22263,0.00126267,0.00126267,0.00126267
100,607.275,0.52273,0.51321,0.47531,0.91785,0.75678,0.75694,0.78335,0.57488,0.78823,0.78166,0.81562,0.60329,0.95922,1.00895,1.02068,1.31902,0.00125854,0.00125854,0.00125854
101,612.907,0.53399,0.58526,0.48219,0.9453,0.75406,0.77083,0.8028,0.61917,0.75406,0.77083,0.8028,0.61147,0.88551,1.05969,0.90708,1.23303,0.00125442,0.00125442,0.00125442
102,618.927,0.51869,0.63419,0.45653,0.91319,0.85865,0.68651,0.8538,0.65053,0.85865,0.68651,0.8538,0.65148,0.87191,0.97572,0.83516,1.1761,0.00125029,0.00125029,0.00125029
103,624.742,0.54077,0.58153,0.43502,0.92977,0.7718,0.79996,0.82207,0.64162,0.7718,0.79996,0.82207,0.6378,0.80989,1.01753,0.82651,1.14316,0.00124617,0.00124617,0.00124617
104,630.392,0.50284,0.54261,0.43847,0.89816,0.78338,0.85201,0.84665,0.68162,0.78338,0.85201,0.84757,0.68596,0.76561,0.90568,0.80907,1.12199,0.00124204,0.00124204,0.00124204
105,636.671,0.52629,0.55611,0.45854,0.92685,0.91567,0.75634,0.87159,0.69121,0.91567,0.75634,0.88786,0.70756,0.79246,1.04148,0.8317,1.15057,0.00123791,0.00123791,0.00123791
106,642.698,0.49657,0.53137,0.41434,0.90705,0.91822,0.73333,0.78516,0.64691,0.91822,0.73333,0.78516,0.65735,0.78267,0.97435,1.01349,1.13431,0.00123379,0.00123379,0.00123379
107,648.42,0.48328,0.53717,0.39724,0.91401,0.95139,0.72952,0.77903,0.62157,0.95139,0.72952,0.77903,0.63042,0.81716,1.01579,1.09126,1.16658,0.00122966,0.00122966,0.00122966
108,654.054,0.50845,0.52706,0.42801,0.91824,0.85202,0.64583,0.72808,0.59417,0.85202,0.64583,0.72979,0.59124,0.88573,1.01078,1.12847,1.20122,0.00122554,0.00122554,0.00122554
109,659.853,0.48042,0.54081,0.40476,0.90632,0.81114,0.73252,0.76464,0.58958,0.81114,0.73252,0.76954,0.5956,0.83737,1.00068,0.98043,1.1801,0.00122141,0.00122141,0.00122141
110,665.51,0.49794,0.53135,0.41584,0.91863,0.78306,0.78333,0.84618,0.65585,0.78306,0.78333,0.84618,0.65439,0.7963,1.02481,0.80637,1.1365,0.00121729,0.00121729,0.00121729
111,671.152,0.48794,0.51497,0.43184,0.88943,0.68077,0.84679,0.80681,0.60985,0.68077,0.84679,0.80681,0.62087,0.8626,1.00153,0.94619,1.19441,0.00121316,0.00121316,0.00121316
112,676.8,0.47649,0.5375,0.41088,0.90462,0.7772,0.7497,0.81077,0.61856,0.7772,0.7497,0.81077,0.62488,0.82944,0.94665,0.92519,1.2096,0.00120903,0.00120903,0.00120903
113,682.455,0.4745,0.49525,0.39411,0.88921,0.82031,0.69167,0.76768,0.60853,0.82031,0.69167,0.76768,0.61913,0.80055,0.91803,0.99895,1.15508,0.00120491,0.00120491,0.00120491
114,688.273,0.47206,0.50823,0.37716,0.89499,0.67733,0.87917,0.79214,0.62319,0.67733,0.87917,0.79214,0.6285,0.79501,0.90704,0.94762,1.16396,0.00120078,0.00120078,0.00120078
115,693.923,0.47909,0.53006,0.42108,0.90072,0.78292,0.7935,0.83297,0.64457,0.78292,0.7935,0.83297,0.65694,0.75001,0.88991,0.84369,1.1244,0.00119666,0.00119666,0.00119666
116,699.559,0.46246,0.52314,0.40769,0.89541,0.69001,0.86766,0.8337,0.64891,0.69001,0.86766,0.83845,0.65962,0.79873,0.91985,0.82285,1.14984,0.00119253,0.00119253,0.00119253
117,705.221,0.47655,0.5293,0.40534,0.91191,0.72394,0.87917,0.8638,0.66538,0.72394,0.87917,0.86846,0.67057,0.82365,0.89798,0.77867,1.15846,0.0011884,0.0011884,0.0011884
118,710.894,0.44133,0.5157,0.38881,0.88452,0.81745,0.83333,0.85614,0.68316,0.82725,0.84289,0.87014,0.69281,0.78601,0.91828,0.73604,1.10974,0.00118428,0.00118428,0.00118428
119,717.049,0.45736,0.51931,0.38492,0.89333,0.73804,0.7625,0.85051,0.64209,0.73804,0.7625,0.85051,0.65071,0.82403,0.95084,0.79156,1.14271,0.00118015,0.00118015,0.00118015
120,722.681,0.46069,0.50603,0.38376,0.9007,0.62084,0.89324,0.81709,0.61355,0.62084,0.89324,0.81709,0.61333,0.81144,1.01342,0.84129,1.17904,0.00117603,0.00117603,0.00117603
121,728.309,0.46045,0.4892,0.36632,0.90632,0.86137,0.6558,0.79111,0.61935,0.86137,0.6558,0.79111,0.62922,0.78995,0.93835,0.85463,1.15648,0.0011719,0.0011719,0.0011719
122,734,0.45082,0.47161,0.39133,0.8808,0.79811,0.83333,0.84596,0.68513,0.79811,0.83333,0.85217,0.69702,0.80183,0.97555,0.73975,1.1535,0.00116778,0.00116778,0.00116778
123,740.036,0.45945,0.50477,0.39187,0.90524,0.93836,0.71349,0.88515,0.71034,0.93836,0.71349,0.88515,0.70858,0.7321,1.0605,0.74904,1.10623,0.00116365,0.00116365,0.00116365
124,746.167,0.44884,0.47652,0.37988,0.8893,0.92731,0.67333,0.83391,0.65283,0.92731,0.67333,0.83391,0.65569,0.77814,1.03216,0.9476,1.16291,0.00115952,0.00115952,0.00115952
125,751.809,0.45555,0.50295,0.36259,0.88089,0.87985,0.67853,0.79708,0.62274,0.87985,0.67853,0.79708,0.63326,0.81167,0.96698,0.85174,1.17745,0.0011554,0.0011554,0.0011554
126,757.532,0.44406,0.50436,0.38252,0.88964,0.78916,0.8375,0.80977,0.66488,0.78916,0.8375,0.80977,0.67411,0.76639,0.94837,0.81537,1.13451,0.00115127,0.00115127,0.00115127
127,763.543,0.43367,0.46887,0.36043,0.87849,0.78745,0.7875,0.82355,0.68227,0.78745,0.7875,0.81989,0.68201,0.79096,1.00004,0.83078,1.12748,0.00114715,0.00114715,0.00114715
