epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
117,533.988,0.49271,0.55445,0.42346,0.88831,0.92505,0.79705,0.89418,0.75989,0.94297,0.80953,0.91201,0.7488,0.63289,0.818,0.65955,0.9683,0.0011884,0.0011884,0.0011884
118,538.35,0.48407,0.60113,0.41243,0.8844,0.9284,0.83224,0.85588,0.71545,0.9284,0.83224,0.85453,0.70246,0.63606,0.95932,0.6993,0.98478,0.00118428,0.00118428,0.00118428
119,542.59,0.48947,0.57769,0.42575,0.88471,0.83257,0.75833,0.80355,0.66985,0.83257,0.75833,0.80355,0.65804,0.61975,0.85901,0.83745,0.9533,0.00118015,0.00118015,0.00118015
120,546.902,0.49485,0.58131,0.42009,0.89095,0.87581,0.77917,0.83698,0.67547,0.87581,0.77917,0.82789,0.6819,0.68136,0.89602,0.81701,0.96819,0.00117603,0.00117603,0.00117603
121,551.125,0.50711,0.57397,0.4472,0.90046,0.83211,0.89742,0.90844,0.76748,0.83211,0.89742,0.90844,0.75558,0.60336,0.92928,0.65028,0.9492,0.0011719,0.0011719,0.0011719
122,555.571,0.48528,0.58399,0.42385,0.87394,0.77005,0.75419,0.77591,0.65473,0.77005,0.75419,0.77453,0.64795,0.60855,0.92162,1.01857,0.95247,0.00116778,0.00116778,0.00116778
123,559.826,0.47405,0.56243,0.4026,0.89118,0.90333,0.87083,0.88289,0.72795,0.90333,0.87083,0.88289,0.73341,0.62494,0.84591,0.64772,0.9486,0.00116365,0.00116365,0.00116365
124,564.154,0.48244,0.58563,0.41825,0.87962,0.89321,0.91943,0.92249,0.74146,0.89321,0.91943,0.92249,0.74689,0.70415,0.87946,0.55784,1.06787,0.00115952,0.00115952,0.00115952
125,568.381,0.48922,0.54027,0.42409,0.88597,0.877,0.90696,0.9185,0.73593,0.90436,0.93196,0.94481,0.75676,0.68488,0.98693,0.57637,1.03004,0.0011554,0.0011554,0.0011554
126,572.707,0.4901,0.52869,0.41054,0.88317,0.88514,0.95208,0.94605,0.75938,0.88514,0.95208,0.94605,0.75579,0.66657,1.04358,0.53231,0.96758,0.00115127,0.00115127,0.00115127
